Time (ms) ,x-axis acceleration,y-axis acceleration,z-axis acceleration,x-axis gyroscope,y-axis gyroscope,z-axis gyroscope,x-axis magnetometer,y-axis magnetometer,z-axis magnetometer
4290,-314,3764,-7476,95,378,275,-76,176,-97
4300,-298,4030,-7684,100,462,310,-76,178,-98
4310,-446,4502,-8504,98,464,297,-75,177,-98
4320,-376,4762,-8574,94,473,288,-74,177,-99
4330,-348,4552,-8544,82,449,278,-75,178,-99
4340,-350,4412,-8378,91,445,303,-73,176,-98
4350,-496,4384,-8274,95,450,313,-73,176,-97
4360,-286,4454,-8400,103,468,321,-73,177,-99
4370,-454,4546,-8866,105,452,305,-72,180,-98
4380,-472,4534,-8856,97,408,288,-73,177,-100
4390,-194,4504,-8618,92,386,268,-72,179,-103
4400,-64,4480,-8270,86,391,252,-70,179,-101
4410,-68,4262,-7808,82,402,268,-71,178,-100
4420,30,4002,-7488,93,457,293,-71,178,-100
4430,172,3990,-7580,110,517,333,-70,178,-103
4440,-108,4336,-8464,117,534,339,-69,179,-102
4450,146,4804,-9150,115,501,307,-69,179,-103
4460,-66,5040,-9758,110,434,265,-68,178,-104
4470,166,4898,-9434,81,339,192,-69,179,-102
4480,320,4436,-8594,67,315,205,-65,179,-101
4490,480,4044,-7896,83,339,238,-69,178,-103
4500,498,3812,-7566,100,410,288,-66,178,-103
4510,638,3630,-7274,112,509,325,-67,178,-103
4520,416,3966,-8172,99,546,349,-65,180,-103
4530,642,4408,-8864,111,560,357,-67,179,-102
4540,714,4642,-9052,107,510,345,-66,180,-101
4550,692,4766,-9030,93,460,310,-67,179,-106
4560,590,4578,-8822,86,407,304,-65,179,-105
4570,690,4364,-8382,96,397,300,-66,180,-103
4580,736,4296,-8430,99,388,280,-61,178,-103
4590,872,4426,-8582,83,376,246,-62,179,-105
4600,948,4384,-8426,84,396,238,-63,181,-105
4610,796,4172,-8154,85,379,250,-64,182,-108
4620,786,4108,-8204,90,408,275,-63,180,-104
4630,974,4308,-8224,92,433,280,-64,180,-105
4640,1052,4258,-8252,94,446,279,-61,180,-104
4650,1020,4162,-8496,95,459,295,-62,181,-105
4660,972,4188,-8494,98,439,290,-63,180,-106
4670,1184,4436,-8712,92,425,284,-60,179,-106
4680,1160,4418,-8894,106,408,280,-61,180,-105
4690,1330,4064,-8520,96,387,256,-59,181,-107
4700,1488,3860,-7964,86,420,264,-59,181,-107
4710,1740,3862,-7524,77,484,294,-62,182,-108
4720,1546,3974,-7652,88,514,328,-59,178,-107
4730,1474,4324,-8288,93,540,342,-57,180,-107
